dataset_id,species_id,protocol_id,start_date,end_date
,1078,155,2011-03-21,2012-02-27
,1078,246,2012-02-28,
,1079,55,1970-01-01,2011-03-20
,1079,155,2011-03-21,2012-02-27
,1079,246,2012-02-28,
,1080,55,1970-01-01,2011-03-20
,1080,155,2011-03-21,2012-02-27
,1080,246,2012-02-28,
,1081,58,1970-01-01,2011-03-20
,1081,190,2011-03-21,2017-02-05
,1081,361,2017-02-06,
,1082,58,1970-01-01,2011-03-20
,1082,261,2011-03-21,2017-02-05
,1082,360,2017-02-06,
,1083,263,1970-01-01,2017-02-05
,1083,349,2017-02-06,
,1084,65,1970-01-01,2011-03-20
,1084,182,2011-03-21,2017-02-05
,1084,345,2017-02-06,
,1085,65,1970-01-01,2011-03-20
,1085,182,2011-03-21,2017-02-05
,1085,345,2017-02-06,
,1086,65,1970-01-01,2011-03-20
,1086,182,2011-03-21,2017-02-05
,1086,345,2017-02-06,
,1087,63,1970-01-01,2011-03-20
,1087,188,2011-03-21,2017-02-05
,1087,363,2017-02-06,
,1088,178,1970-01-01,2017-02-05
,1088,358,2017-02-06,
,1089,179,1970-01-01,2017-02-05
,1089,357,2017-02-06,
,1090,60,1970-01-01,2011-03-20
,1090,174,2011-03-21,2017-02-05
15,1090,325,2010-01-01,
,1090,353,2017-02-06,
,1091,60,1970-01-01,2011-03-20
,1091,177,2011-03-21,2017-02-05
,1091,353,2017-02-06,
,1092,63,1970-01-01,2011-03-20
,1092,188,2011-03-21,2017-02-05
,1092,363,2017-02-06,
,1093,61,1970-01-01,2011-03-20
,1093,182,2011-03-21,2017-02-05
,1093,345,2017-02-06,
,1094,63,1970-01-01,2011-03-20
,1094,188,2011-03-21,2017-02-05
,1094,361,2017-02-06,
,1095,65,1970-01-01,2011-03-20
,1095,182,2011-03-21,2017-02-05
,1095,345,2017-02-06,
,1096,263,1970-01-01,2017-02-05
,1096,349,2017-02-06,
,1097,60,1970-01-01,2011-03-20
,1097,177,2011-03-21,2017-02-05
,1097,355,2017-02-06,
,1098,60,1970-01-01,2011-03-20
,1098,174,2011-03-21,2017-02-05
15,1098,325,2010-01-01,
,1098,353,2017-02-06,
,1099,60,1970-01-01,2011-03-20
,1099,174,2011-03-21,2017-02-05
,1099,353,2017-02-06,
,1100,65,1970-01-01,2011-03-20
,1100,182,2011-03-21,2017-02-05
,1100,345,2017-02-06,
,1101,60,1970-01-01,2011-03-20
,1101,177,2011-03-21,2017-02-05
,1101,355,2017-02-06,
,1102,65,1970-01-01,2011-03-20
,1102,182,2011-03-21,2017-02-05
,1102,345,2017-02-06,
,1103,63,1970-01-01,2011-03-20
,1103,260,2011-03-21,2017-02-05
,1103,360,2017-02-06,
,1104,61,1970-01-01,2011-03-20
,1104,182,2011-03-21,2017-02-05
,1104,362,2017-02-06,
,1105,60,1970-01-01,2011-03-20
,1105,174,2011-03-21,2017-02-05
,1105,353,2017-02-06,
,1106,63,1970-01-01,2011-03-20
,1106,259,2011-03-21,2017-02-05
,1106,361,2017-02-06,
,1107,63,1970-01-01,2011-03-20
,1107,259,2011-03-21,2017-02-05
,1107,361,2017-02-06,
,1108,60,1970-01-01,2011-03-20
,1108,174,2011-03-21,2017-02-05
,1108,353,2017-02-06,
,1109,60,1970-01-01,2011-03-20
,1109,174,2011-03-21,2017-02-05
,1109,353,2017-02-06,
,1110,60,1970-01-01,2011-03-20
,1110,177,2011-03-21,2017-02-05
,1110,355,2017-02-06,
,1111,60,1970-01-01,2011-03-20
,1111,174,2011-03-21,2017-02-05
,1111,353,2017-02-06,
,1112,262,1970-01-01,2017-02-05
,1112,346,2017-02-06,
,1113,262,1970-01-01,2017-02-05
,1113,346,2017-02-06,
,1114,62,1970-01-01,2011-03-20
,1114,258,2011-03-21,2017-02-05
,1114,361,2017-02-06,
,1115,63,1970-01-01,2011-03-20
,1115,188,2011-03-21,2017-02-05
,1115,360,2017-02-06,
,1116,65,1970-01-01,2011-03-20
,1116,182,2011-03-21,2017-02-05
,1116,345,2017-02-06,
,1117,60,1970-01-01,2011-03-20
,1117,174,2011-03-21,2017-02-05
,1117,353,2017-02-06,
,1118,58,1970-01-01,2011-03-20
,1118,193,2011-03-21,2017-02-05
,1118,356,2017-02-06,
,1119,179,1970-01-01,2017-02-05
,1119,357,2017-02-06,
,1120,179,1970-01-01,2017-02-05
,1120,357,2017-02-06,
,1121,63,1970-01-01,2011-03-20
,1121,189,2011-03-21,2017-02-05
,1121,361,2017-02-06,
,1122,65,1970-01-01,2011-03-20
,1122,182,2011-03-21,2017-02-05
,1122,345,2017-02-06,
,1123,60,1970-01-01,2011-03-20
,1123,257,2011-03-21,2017-02-05
,1123,348,2017-02-06,
,1124,61,1970-01-01,2011-03-20
,1124,183,2011-03-21,2017-02-05
,1124,353,2017-02-06,
,1125,61,1970-01-01,2011-03-20
,1125,182,2011-03-21,2017-02-05
,1125,345,2017-02-06,
,1126,60,1970-01-01,2011-03-20
,1126,174,2011-03-21,2017-02-05
15,1126,325,2010-01-01,
,1126,353,2017-02-06,
,1127,63,1970-01-01,2011-03-20
,1127,188,2011-03-21,2017-02-05
,1127,363,2017-02-06,
,1128,60,1970-01-01,2011-03-20
,1128,174,2011-03-21,2017-02-05
,1128,362,2017-02-06,
,1129,72,1970-01-01,2011-03-20
,1129,145,2011-03-21,2020-02-16
,1129,389,2020-02-17,
,1130,72,1970-01-01,2011-03-20
,1130,145,2011-03-21,2020-02-16
,1130,389,2020-02-17,
,1131,72,1970-01-01,2011-03-20
,1131,145,2011-03-21,2020-02-16
,1131,389,2020-02-17,
,1132,72,1970-01-01,2011-03-20
,1132,145,2011-03-21,2020-02-16
,1132,389,2020-02-17,
,1133,72,1970-01-01,2011-03-20
,1133,146,2011-03-21,2020-02-16
,1133,390,2020-02-17,
,1134,72,1970-01-01,2011-03-20
,1134,145,2011-03-21,2020-02-16
,1134,390,2020-02-17,
,1135,72,1970-01-01,2011-03-20
,1135,146,2011-03-21,2020-02-16
,1135,390,2020-02-17,
,1136,72,1970-01-01,2011-03-20
,1136,145,2011-03-21,2020-02-16
,1136,390,2020-02-17,
,1137,72,1970-01-01,2011-03-20
,1137,145,2011-03-21,2020-02-16
,1137,389,2020-02-17,
,1138,72,1970-01-01,2011-03-20
,1138,145,2011-03-21,2020-02-16
,1138,389,2020-02-17,
,1139,72,1970-01-01,2011-03-20
,1139,145,2011-03-21,2020-02-16
,1139,389,2020-02-17,
,1140,82,1970-01-01,2011-03-20
,1140,143,2011-03-21,2021-01-31
,1140,393,2021-02-01,
,1141,91,1970-01-01,2011-03-20
,1141,194,2011-03-21,2014-01-28
,1141,267,2014-01-29,
,1142,91,1970-01-01,2011-03-20
,1142,194,2011-03-21,2014-01-28
,1142,270,2014-01-29,
,1143,91,1970-01-01,2011-03-20
,1143,194,2011-03-21,2014-01-28
,1143,269,2014-01-29,
,1144,76,1970-01-01,2011-03-20
,1144,166,2011-03-21,
,1145,76,1970-01-01,2011-03-20
,1145,166,2011-03-21,
,1146,76,1970-01-01,2011-03-20
,1146,166,2011-03-21,
,1147,38,1970-01-01,2011-03-20
,1147,200,2011-03-21,2012-02-27
,1147,223,2012-02-28,
,1148,38,1970-01-01,2011-03-20
,1148,200,2011-03-21,2012-02-27
,1148,223,2012-02-28,
,1149,38,1970-01-01,2011-03-20
,1149,200,2011-03-21,2012-02-27
,1149,223,2012-02-28,
,1150,38,1970-01-01,2011-03-20
,1150,219,2011-03-21,2012-02-27
,1150,226,2012-02-28,
,1151,38,1970-01-01,2011-03-20
,1151,200,2011-03-21,2012-02-27
,1151,223,2012-02-28,2023-01-26
,1151,364,2023-01-27,
,1152,43,1970-01-01,2011-03-20
,1152,203,2011-03-21,2012-02-27
,1152,227,2012-02-28,
,1153,38,1970-01-01,2011-03-20
,1153,200,2011-03-21,2012-02-27
,1153,223,2012-02-28,
,1154,256,1970-01-01,
,1155,38,1970-01-01,2011-03-20
,1155,200,2011-03-21,2012-02-27
,1155,223,2012-02-28,
,1156,38,1970-01-01,2011-03-20
,1156,200,2011-03-21,2012-02-27
,1156,223,2012-02-28,
,1157,38,1970-01-01,2011-03-20
,1157,200,2011-03-21,2012-02-27
,1157,223,2012-02-28,
,1158,38,1970-01-01,2011-03-20
,1158,200,2011-03-21,2012-02-27
,1158,223,2012-02-28,
,1159,37,1970-01-01,2011-03-20
,1159,210,2011-03-21,2012-02-27
,1159,234,2012-02-28,
13,1159,310,2009-01-01,
15,1159,323,2010-01-01,2011-03-20
15,1159,324,2011-03-21,
,1160,41,1970-01-01,2011-03-20
,1160,214,2011-03-21,2012-02-27
,1160,238,2012-02-28,
,1161,36,1970-01-01,2011-03-20
,1161,209,2011-03-21,2012-02-27
,1161,233,2012-02-28,
,1162,36,1970-01-01,2011-03-20
,1162,209,2011-03-21,2012-02-27
,1162,233,2012-02-28,
,1163,36,1970-01-01,2011-03-20
,1163,210,2011-03-21,2012-02-27
,1163,234,2012-02-28,
,1164,38,1970-01-01,2011-03-20
,1164,200,2011-03-21,2012-02-27
,1164,223,2012-02-28,
,1165,38,1970-01-01,2011-03-20
,1165,200,2011-03-21,2012-02-27
,1165,223,2012-02-28,
,1166,41,1970-01-01,2011-03-20
,1166,214,2011-03-21,2012-02-27
,1166,238,2012-02-28,
,1167,38,1970-01-01,2011-03-20
,1167,200,2011-03-21,2012-02-27
,1167,223,2012-02-28,
,1168,38,1970-01-01,2011-03-20
,1168,219,2011-03-21,2012-02-27
,1168,226,2012-02-28,
,1169,36,1970-01-01,2011-03-20
,1169,209,2011-03-21,2012-02-27
,1169,233,2012-02-28,
,1170,106,1970-01-01,2011-03-20
,1170,218,2011-03-21,2012-02-27
,1170,241,2012-02-28,
,1171,264,1970-01-01,
,1172,36,1970-01-01,2011-03-20
,1172,209,2011-03-21,2012-02-27
,1172,233,2012-02-28,
15,1172,323,2010-01-01,2011-03-20
15,1172,324,2011-03-21,
,1173,36,1970-01-01,2011-03-20
,1173,209,2011-03-21,2012-02-27
,1173,233,2012-02-28,
,1174,36,1970-01-01,2011-03-20
,1174,209,2011-03-21,2012-02-27
,1174,233,2012-02-28,
,1175,38,1970-01-01,2011-03-20
,1175,200,2011-03-21,2012-02-27
,1175,223,2012-02-28,
,1176,36,1970-01-01,2011-03-20
,1176,210,2011-03-21,2012-02-27
,1176,234,2012-02-28,
,1177,36,1970-01-01,2011-03-20
,1177,210,2011-03-21,2012-02-27
,1177,234,2012-02-28,
,1178,41,1970-01-01,2011-03-20
,1178,214,2011-03-21,2012-02-27
,1178,242,2012-02-28,
,1179,36,1970-01-01,2011-03-20
,1179,209,2011-03-21,2012-02-27
,1179,233,2012-02-28,
15,1179,323,2010-01-01,2011-03-20
15,1179,324,2011-03-21,
,1180,38,1970-01-01,2011-03-20
,1180,200,2011-03-21,2012-02-27
,1180,223,2012-02-28,
,1181,36,1970-01-01,2011-03-20
,1181,209,2011-03-21,2012-02-27
,1181,233,2012-02-28,
15,1181,323,2010-01-01,2011-03-20
15,1181,324,2011-03-21,
,1182,51,1970-01-01,2011-03-20
,1182,207,2011-03-21,2012-02-27
,1182,231,2012-02-28,
,1183,51,1970-01-01,2011-03-20
,1183,207,2011-03-21,2012-02-27
,1183,231,2012-02-28,
,1184,36,1970-01-01,2011-03-20
,1184,209,2011-03-21,2012-02-27
,1184,233,2012-02-28,
15,1184,323,2010-01-01,2011-03-20
15,1184,324,2011-03-21,
,1185,36,1970-01-01,2011-03-20
,1185,209,2011-03-21,2012-02-27
,1185,233,2012-02-28,
,1186,38,1970-01-01,2011-03-20
,1186,200,2011-03-21,2012-02-27
,1186,223,2012-02-28,
,1187,36,1970-01-01,2011-03-20
,1187,209,2011-03-21,2012-02-27
,1187,233,2012-02-28,
15,1187,323,2010-01-01,2011-03-20
15,1187,324,2011-03-21,
,1188,36,1970-01-01,2011-03-20
,1188,210,2011-03-21,2012-02-27
,1188,234,2012-02-28,
,1189,36,1970-01-01,2011-03-20
,1189,209,2011-03-21,2012-02-27
,1189,233,2012-02-28,
,1190,37,1970-01-01,2011-03-20
,1190,210,2011-03-21,2012-02-27
,1190,234,2012-02-28,
,1191,36,1970-01-01,2011-03-20
,1191,210,2011-03-21,2012-02-27
,1191,234,2012-02-28,
,1192,36,1970-01-01,2011-03-20
,1192,210,2011-03-21,2012-02-27
,1192,234,2012-02-28,
15,1192,323,2010-01-01,2011-03-20
15,1192,324,2011-03-21,
,1193,60,1970-01-01,2011-03-20
,1193,174,2011-03-21,2017-02-05
,1193,353,2017-02-06,
,1194,61,1970-01-01,2011-03-20
,1194,182,2011-03-21,2017-02-05
,1194,362,2017-02-06,
,1195,262,1970-01-01,2017-02-05
,1195,346,2017-02-06,
,1196,60,1970-01-01,2011-03-20
,1196,177,2011-03-21,2017-02-05
,1196,355,2017-02-06,
,1197,60,1970-01-01,2011-03-20
,1197,176,2011-03-21,2017-02-05
,1197,362,2017-02-06,
8,1198,120,1968-01-01,
7,1198,122,1971-01-01,2004-12-31
7,1198,123,2005-01-01,
,1199,36,1970-01-01,2011-03-20
,1199,210,2011-03-21,2012-02-27
,1199,234,2012-02-28,
,1200,36,1970-01-01,2011-03-20
,1200,209,2011-03-21,2012-02-27
,1200,233,2012-02-28,
,1201,36,1970-01-01,2011-03-20
,1201,209,2011-03-21,2012-02-27
,1201,233,2012-02-28,
,1202,38,1970-01-01,2011-03-20
,1202,200,2011-03-21,2012-02-27
,1202,223,2012-02-28,
,1203,38,1970-01-01,2011-03-20
,1203,219,2011-03-21,2012-02-27
,1203,223,2012-02-28,
,1204,38,1970-01-01,2011-03-20
,1204,219,2011-03-21,2012-02-27
,1204,223,2012-02-28,
,1205,38,1970-01-01,2011-03-20
,1205,200,2011-03-21,2012-02-27
,1205,223,2012-02-28,
,1206,41,1970-01-01,2011-03-20
,1206,215,2011-03-21,2012-02-27
,1206,265,2012-02-28,
,1207,36,1970-01-01,2011-03-20
,1207,209,2011-03-21,2012-02-27
,1207,233,2012-02-28,
,1208,36,1970-01-01,2011-03-20
,1208,209,2011-03-21,2012-02-27
,1208,233,2012-02-28,
,1209,38,1970-01-01,2011-03-20
,1209,200,2011-03-21,2012-02-27
,1209,223,2012-02-28,
,1210,38,1970-01-01,2011-03-20
,1210,200,2011-03-21,2012-02-27
,1210,223,2012-02-28,
,1211,36,1970-01-01,2011-03-20
,1211,210,2011-03-21,2012-02-27
,1211,234,2012-02-28,
,1212,37,1970-01-01,2011-03-20
,1212,210,2011-03-21,2012-02-27
,1212,234,2012-02-28,
15,1212,323,2010-01-01,2011-03-20
15,1212,324,2011-03-21,
,1213,37,1970-01-01,2011-03-20
,1213,210,2011-03-21,2012-02-27
,1213,234,2012-02-28,
,1214,36,1970-01-01,2011-03-20
,1214,209,2011-03-21,2012-02-27
,1214,233,2012-02-28,
,1215,36,1970-01-01,2011-03-20
,1215,210,2011-03-21,2012-02-27
,1215,234,2012-02-28,
,1216,36,1970-01-01,2011-03-20
,1216,210,2011-03-21,2012-02-27
,1216,234,2012-02-28,
,1217,36,1970-01-01,2011-03-20
,1217,209,2011-03-21,2012-02-27
,1217,233,2012-02-28,
,1218,65,1970-01-01,2011-03-20
,1218,182,2011-03-21,2017-02-05
,1218,345,2017-02-06,
,1219,73,1970-01-01,2011-03-20
,1219,147,2011-03-21,2014-01-28
,1219,271,2014-01-29,2019-02-04
,1219,378,2019-02-05,
,1220,86,1970-01-01,2011-03-20
,1220,139,2011-03-21,
,1222,86,1970-01-01,2011-03-20
,1222,139,2011-03-21,
,1223,60,1970-01-01,2011-03-20
,1223,175,2011-03-21,2017-02-05
,1223,347,2017-02-06,
,1224,58,1970-01-01,2011-03-20
,1224,261,2011-03-21,2017-02-05
,1224,360,2017-02-06,
,1225,262,1970-01-01,2017-02-05
,1225,346,2017-02-06,
,1226,60,1970-01-01,2011-03-20
,1226,175,2011-03-21,2017-02-05
9,1226,298,1970-01-01,2011-03-20
9,1226,299,2011-03-21,
,1226,347,2017-02-06,
,1227,60,1970-01-01,2011-03-20
,1227,174,2011-03-21,2017-02-05
15,1227,325,2010-01-01,
,1227,353,2017-02-06,
,1228,74,1970-01-01,2011-03-20
,1228,148,2011-03-21,2012-02-27
,1228,245,2012-02-28,2014-01-28
,1228,272,2014-01-29,2019-02-04
,1228,381,2019-02-05,
,1229,266,1970-01-01,2017-02-05
,1229,350,2017-02-06,
,1230,60,1970-01-01,2011-03-20
,1230,175,2011-03-21,2017-02-05
15,1230,325,2010-01-01,
,1230,347,2017-02-06,
,1231,75,1970-01-01,2011-03-20
,1231,163,2011-03-21,
,1232,262,1970-01-01,2017-02-05
,1232,346,2017-02-06,
,1233,60,1970-01-01,2011-03-20
,1233,174,2011-03-21,2017-02-05
15,1233,325,2010-01-01,
,1233,353,2017-02-06,
,1234,60,1970-01-01,2011-03-20
,1234,174,2011-03-21,2017-02-05
,1234,353,2017-02-06,
,1235,75,1970-01-01,2011-03-20
,1235,163,2011-03-21,
,1236,60,1970-01-01,2011-03-20
,1236,176,2011-03-21,2017-02-05
15,1236,325,2010-01-01,
,1236,362,2017-02-06,
,1238,91,1970-01-01,2011-03-20
,1238,194,2011-03-21,2014-01-28
,1238,268,2014-01-29,
,1239,275,1970-01-01,2019-02-04
,1239,367,2019-02-05,
,1240,275,1970-01-01,2019-02-04
,1240,367,2019-02-05,
,1241,91,1970-01-01,2011-03-20
,1241,194,2011-03-21,2014-01-28
,1241,267,2014-01-29,
,1242,73,1970-01-01,2011-03-20
,1242,147,2011-03-21,2014-01-28
,1242,271,2014-01-29,2019-02-04
,1242,380,2019-02-05,
,1243,73,1970-01-01,2011-03-20
,1243,147,2011-03-21,2014-01-28
,1243,271,2014-01-29,2019-02-04
,1243,380,2019-02-05,
11,1244,307,2010-01-01,
,1245,36,1970-01-01,2011-03-20
,1245,209,2011-03-21,2012-02-27
,1245,233,2012-02-28,
13,1245,310,2009-01-01,
,1246,36,1970-01-01,2011-03-20
,1246,209,2011-03-21,2012-02-27
,1246,233,2012-02-28,
13,1246,310,2009-01-01,
,1247,36,1970-01-01,2011-03-20
,1247,209,2011-03-21,2012-02-27
13,1247,310,2009-01-01,
,1247,313,2012-02-28,
,1248,36,1970-01-01,2011-03-20
,1248,209,2011-03-21,2012-02-27
,1248,233,2012-02-28,
13,1248,310,2009-01-01,
,1249,38,1970-01-01,2011-03-20
,1249,200,2011-03-21,2012-02-27
,1249,223,2012-02-28,
13,1249,311,2009-01-01,
,1250,36,1970-01-01,2011-03-20
,1250,209,2011-03-21,2012-02-27
,1250,233,2012-02-28,
13,1250,310,2009-01-01,
,1321,38,1970-01-01,2011-03-20
,1321,200,2011-03-21,2012-02-27
,1321,223,2012-02-28,
,1322,106,1970-01-01,2011-03-20
,1322,218,2011-03-21,2012-02-27
,1322,241,2012-02-28,
,1323,41,1970-01-01,2011-03-20
,1323,214,2011-03-21,2012-02-27
,1323,242,2012-02-28,
,1324,41,1970-01-01,2011-03-20
,1324,214,2011-03-21,2012-02-27
,1324,242,2012-02-28,
,1325,38,1970-01-01,2011-03-20
,1325,200,2011-03-21,2012-02-27
,1325,223,2012-02-28,
,1326,38,1970-01-01,2011-03-20
,1326,200,2011-03-21,2012-02-27
,1326,223,2012-02-28,
,1327,38,1970-01-01,2011-03-20
,1327,200,2011-03-21,2012-02-27
,1327,223,2012-02-28,
,1328,38,1970-01-01,2011-03-20
,1328,200,2011-03-21,2012-02-27
,1328,223,2012-02-28,
,1329,38,1970-01-01,2011-03-20
,1329,200,2011-03-21,2012-02-27
,1329,223,2012-02-28,
,1330,38,1970-01-01,2011-03-20
,1330,200,2011-03-21,2012-02-27
,1330,223,2012-02-28,
,1331,38,1970-01-01,2011-03-20
,1331,200,2011-03-21,2012-02-27
,1331,223,2012-02-28,
,1332,38,1970-01-01,2011-03-20
,1332,200,2011-03-21,2012-02-27
,1332,223,2012-02-28,
,1333,38,1970-01-01,2011-03-20
,1333,200,2011-03-21,2012-02-27
,1333,223,2012-02-28,
,1334,38,1970-01-01,2011-03-20
,1334,200,2011-03-21,2012-02-27
,1334,223,2012-02-28,
,1335,38,1970-01-01,2011-03-20
,1335,200,2011-03-21,2012-02-27
,1335,223,2012-02-28,
,1336,38,1970-01-01,2011-03-20
,1336,200,2011-03-21,2012-02-27
,1336,223,2012-02-28,
,1337,38,1970-01-01,2011-03-20
,1337,200,2011-03-21,2012-02-27
,1337,223,2012-02-28,
,1338,41,1970-01-01,2011-03-20
,1338,213,2011-03-21,2012-02-27
,1338,237,2012-02-28,2016-02-10
,1338,322,2016-02-11,
,1339,37,1970-01-01,2011-03-20
,1339,210,2011-03-21,2012-02-27
,1339,234,2012-02-28,
,1340,38,1970-01-01,2011-03-20
,1340,201,2011-03-21,2012-02-27
,1340,224,2012-02-28,
,1341,41,1970-01-01,2011-03-20
,1341,212,2011-03-21,2012-02-27
,1341,236,2012-02-28,2016-02-10
,1341,321,2016-02-11,
,1342,36,1970-01-01,2011-03-20
,1342,210,2011-03-21,2012-02-27
,1342,234,2012-02-28,
,1343,36,1970-01-01,2011-03-20
,1343,209,2011-03-21,2012-02-27
,1343,313,2012-02-28,
,1344,36,1970-01-01,2011-03-20
,1344,209,2011-03-21,2012-02-27
,1344,233,2012-02-28,
,1345,36,1970-01-01,2011-03-20
,1345,209,2011-03-21,2012-02-27
,1345,233,2012-02-28,
,1346,106,1970-01-01,2011-03-20
,1346,218,2011-03-21,2012-02-27
,1346,241,2012-02-28,
,1347,38,1970-01-01,2011-03-20
,1347,200,2011-03-21,2012-02-27
,1347,223,2012-02-28,
,1348,36,1970-01-01,2011-03-20
,1348,209,2011-03-21,2012-02-27
,1348,233,2012-02-28,
,1349,45,1970-01-01,2011-03-20
,1349,214,2011-03-21,2012-02-27
,1349,238,2012-02-28,
,1350,36,1970-01-01,2011-03-20
,1350,210,2011-03-21,2012-02-27
,1350,234,2012-02-28,
,1351,41,1970-01-01,2011-03-20
,1351,214,2011-03-21,2012-02-27
,1351,238,2012-02-28,
,1352,38,1970-01-01,2011-03-20
,1352,200,2011-03-21,2012-02-27
,1352,226,2012-02-28,
,1353,37,1970-01-01,2011-03-20
,1353,210,2011-03-21,2012-02-27
,1353,234,2012-02-28,
,1354,49,1970-01-01,2011-03-20
,1354,208,2011-03-21,2012-02-27
,1354,232,2012-02-28,
,1355,36,1970-01-01,2011-03-20
,1355,212,2011-03-21,2012-02-27
,1355,236,2012-02-28,2016-02-10
,1355,321,2016-02-11,
,1356,51,1970-01-01,2011-03-20
,1356,207,2011-03-21,2012-02-27
,1356,231,2012-02-28,
,1357,43,1970-01-01,2011-03-20
,1357,203,2011-03-21,2012-02-27
,1357,227,2012-02-28,
,1358,36,1970-01-01,2011-03-20
,1358,209,2011-03-21,2012-02-27
,1358,233,2012-02-28,
,1359,106,1970-01-01,2011-03-20
,1359,218,2011-03-21,2012-02-27
,1359,241,2012-02-28,
,1360,41,1970-01-01,2011-03-20
,1360,215,2011-03-21,2012-02-27
,1360,239,2012-02-28,
,1361,36,1970-01-01,2011-03-20
,1361,210,2011-03-21,2012-02-27
,1361,234,2012-02-28,
,1362,36,1970-01-01,2011-03-20
,1362,209,2011-03-21,2012-02-27
,1362,233,2012-02-28,
,1363,36,1970-01-01,2011-03-20
,1363,209,2011-03-21,2012-02-27
,1363,233,2012-02-28,
,1364,36,1970-01-01,2011-03-20
,1364,209,2011-03-21,2012-02-27
,1364,233,2012-02-28,
,1365,37,1970-01-01,2011-03-20
,1365,210,2011-03-21,2012-02-27
,1365,265,2012-02-28,
,1366,37,1970-01-01,2011-03-20
,1366,210,2011-03-21,2012-02-27
,1366,234,2012-02-28,
,1367,36,1970-01-01,2011-03-20
,1367,209,2011-03-21,2012-02-27
,1367,233,2012-02-28,
,1368,41,1970-01-01,2011-03-20
,1368,214,2011-03-21,2012-02-27
,1368,238,2012-02-28,
,1369,36,1970-01-01,2011-03-20
,1369,209,2011-03-21,2012-02-27
,1369,233,2012-02-28,
,1370,36,1970-01-01,2011-03-20
,1370,209,2011-03-21,2012-02-27
,1370,233,2012-02-28,
,1371,36,1970-01-01,2011-03-20
,1371,210,2011-03-21,2012-02-27
,1371,234,2012-02-28,
,1372,36,1970-01-01,2011-03-20
,1372,210,2011-03-21,2012-02-27
,1372,234,2012-02-28,
,1373,36,1970-01-01,2011-03-20
,1373,209,2011-03-21,2012-02-27
,1373,233,2012-02-28,
,1374,36,1970-01-01,2011-03-20
,1374,209,2011-03-21,2012-02-27
,1374,233,2012-02-28,
,1375,58,1970-01-01,2011-03-20
,1375,312,2011-03-21,2017-02-05
,1375,361,2017-02-06,
,1376,263,1970-01-01,2017-02-05
,1376,349,2017-02-06,
,1377,60,1970-01-01,2011-03-20
,1377,174,2011-03-21,2017-02-05
,1377,353,2017-02-06,
,1378,60,1970-01-01,2011-03-20
,1378,174,2011-03-21,2017-02-05
,1378,353,2017-02-06,
,1379,62,1970-01-01,2011-03-20
,1379,182,2011-03-21,2017-02-05
,1379,360,2017-02-06,
,1380,60,1970-01-01,2011-03-20
,1380,174,2011-03-21,2017-02-05
,1380,353,2017-02-06,
,1381,60,1970-01-01,2011-03-20
,1381,174,2011-03-21,2017-02-05
,1381,353,2017-02-06,
,1382,60,1970-01-01,2011-03-20
,1382,174,2011-03-21,2017-02-05
,1382,353,2017-02-06,
,1383,72,1970-01-01,2011-03-20
,1383,145,2011-03-21,2020-02-16
,1383,389,2020-02-17,
,1384,72,1970-01-01,2011-03-20
,1384,145,2011-03-21,2020-02-16
,1384,389,2020-02-17,
,1385,315,1970-01-01,2019-02-04
,1385,374,2019-02-05,
,1386,72,1970-01-01,2011-03-20
,1386,145,2011-03-21,2020-02-16
,1386,389,2020-02-17,
,1387,72,1970-01-01,2011-03-20
,1387,145,2011-03-21,2020-02-16
,1387,389,2020-02-17,
,1388,72,1970-01-01,2011-03-20
,1388,145,2011-03-21,2020-02-16
,1388,389,2020-02-17,
,1389,153,1970-01-01,2012-02-27
,1389,253,2012-02-28,2021-01-31
,1389,394,2021-02-01,
,1390,153,1970-01-01,2012-02-27
,1390,253,2012-02-28,2021-01-31
,1390,394,2021-02-01,
,1391,72,1970-01-01,2011-03-20
,1391,146,2011-03-21,2020-02-16
,1391,390,2020-02-17,
,1392,60,1970-01-01,2011-03-20
,1392,174,2011-03-21,2017-02-05
,1392,353,2017-02-06,
,1393,65,1970-01-01,2011-03-20
,1393,182,2011-03-21,2017-02-05
,1393,362,2017-02-06,
,1394,58,1970-01-01,2011-03-20
,1394,312,2011-03-21,2017-02-05
,1394,361,2017-02-06,
,1395,86,1970-01-01,2011-03-20
,1395,139,2011-03-21,
,1396,165,1970-01-01,
,1397,60,1970-01-01,2011-03-20
,1397,174,2011-03-21,2017-02-05
,1397,353,2017-02-06,
,1398,263,1970-01-01,2017-02-05
,1398,349,2017-02-06,
,1399,75,1970-01-01,2011-03-20
,1399,163,2011-03-21,
,1400,60,1970-01-01,2011-03-20
,1400,174,2011-03-21,2017-02-05
,1400,353,2017-02-06,
,1401,165,1970-01-01,
,1402,75,1970-01-01,2011-03-20
,1402,163,2011-03-21,
,1403,72,1970-01-01,2011-03-20
,1403,145,2011-03-21,2020-02-16
,1403,389,2020-02-17,
,1404,60,1970-01-01,2011-03-20
,1404,174,2011-03-21,2017-02-05
,1404,353,2017-02-06,
,1405,75,1970-01-01,2011-03-20
,1405,163,2011-03-21,
,1406,75,1970-01-01,2011-03-20
,1406,163,2011-03-21,
,1407,58,1970-01-01,2011-03-20
,1407,192,2011-03-21,2017-02-05
,1407,352,2017-02-06,
,1408,60,1970-01-01,2011-03-20
,1408,177,2011-03-21,2017-02-05
,1408,355,2017-02-06,
,1409,86,1970-01-01,2011-03-20
,1409,139,2011-03-21,
,1410,60,1970-01-01,2011-03-20
,1410,177,2011-03-21,2017-02-05
